,Unnamed: 0,Season,Season URL,Stadium,Stadium_url,Teams,Surface
307,307,1963,https://www.pro-football-reference.com/teams/chi/1963.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
308,308,1962,https://www.pro-football-reference.com/teams/chi/1962.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
309,309,1961,https://www.pro-football-reference.com/teams/chi/1961.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
310,310,1960,https://www.pro-football-reference.com/teams/chi/1960.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
311,311,1959,https://www.pro-football-reference.com/teams/chi/1959.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
312,312,1958,https://www.pro-football-reference.com/teams/chi/1958.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
313,313,1957,https://www.pro-football-reference.com/teams/chi/1957.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
314,314,1956,https://www.pro-football-reference.com/teams/chi/1956.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
315,315,1955,https://www.pro-football-reference.com/teams/chi/1955.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
316,316,1954,https://www.pro-football-reference.com/teams/chi/1954.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
317,317,1953,https://www.pro-football-reference.com/teams/chi/1953.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
318,318,1952,https://www.pro-football-reference.com/teams/chi/1952.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
319,319,1951,https://www.pro-football-reference.com/teams/chi/1951.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
320,320,1950,https://www.pro-football-reference.com/teams/chi/1950.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
321,321,1949,https://www.pro-football-reference.com/teams/chi/1949.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
322,322,1948,https://www.pro-football-reference.com/teams/chi/1948.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
323,323,1947,https://www.pro-football-reference.com/teams/chi/1947.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
324,324,1946,https://www.pro-football-reference.com/teams/chi/1946.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
325,325,1945,https://www.pro-football-reference.com/teams/chi/1945.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
326,326,1944,https://www.pro-football-reference.com/teams/chi/1944.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
327,327,1943,https://www.pro-football-reference.com/teams/chi/1943.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
328,328,1942,https://www.pro-football-reference.com/teams/chi/1942.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
329,329,1941,https://www.pro-football-reference.com/teams/chi/1941.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
330,330,1940,https://www.pro-football-reference.com/teams/chi/1940.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
331,331,1939,https://www.pro-football-reference.com/teams/chi/1939.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
332,332,1938,https://www.pro-football-reference.com/teams/chi/1938.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
333,333,1937,https://www.pro-football-reference.com/teams/chi/1937.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
334,334,1936,https://www.pro-football-reference.com/teams/chi/1936.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
335,335,1935,https://www.pro-football-reference.com/teams/chi/1935.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
336,336,1934,https://www.pro-football-reference.com/teams/chi/1934.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
337,337,1933,https://www.pro-football-reference.com/teams/chi/1933.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
338,338,1932,https://www.pro-football-reference.com/teams/chi/1932.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
339,339,1931,https://www.pro-football-reference.com/teams/chi/1931.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
340,340,1930,https://www.pro-football-reference.com/teams/chi/1930.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
341,341,1929,https://www.pro-football-reference.com/teams/chi/1929.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
342,342,1928,https://www.pro-football-reference.com/teams/chi/1928.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
343,343,1927,https://www.pro-football-reference.com/teams/chi/1927.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
344,344,1926,https://www.pro-football-reference.com/teams/chi/1926.htm,Wrigley Field,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
345,345,1925,https://www.pro-football-reference.com/teams/chi/1925.htm,Cubs Park,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
346,346,1924,https://www.pro-football-reference.com/teams/chi/1924.htm,Cubs Park,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
347,347,1923,https://www.pro-football-reference.com/teams/chi/1923.htm,Cubs Park,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
348,348,1922,https://www.pro-football-reference.com/teams/chi/1922.htm,Cubs Park,/stadiums/CHI96.htm,Chicago Bears, grass (1920-1970)
349,349,1921,https://www.pro-football-reference.com/teams/chi/1921.htm,,,Chicago Bears,
350,350,1920,https://www.pro-football-reference.com/teams/chi/1920.htm,,,Chicago Bears,
351,351,2017,https://www.pro-football-reference.com/teams/cin/2017.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
352,352,2016,https://www.pro-football-reference.com/teams/cin/2016.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
353,353,2015,https://www.pro-football-reference.com/teams/cin/2015.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
354,354,2014,https://www.pro-football-reference.com/teams/cin/2014.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
355,355,2013,https://www.pro-football-reference.com/teams/cin/2013.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
356,356,2012,https://www.pro-football-reference.com/teams/cin/2012.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
357,357,2011,https://www.pro-football-reference.com/teams/cin/2011.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
358,358,2010,https://www.pro-football-reference.com/teams/cin/2010.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
359,359,2009,https://www.pro-football-reference.com/teams/cin/2009.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
360,360,2008,https://www.pro-football-reference.com/teams/cin/2008.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
361,361,2007,https://www.pro-football-reference.com/teams/cin/2007.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
362,362,2006,https://www.pro-football-reference.com/teams/cin/2006.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
363,363,2005,https://www.pro-football-reference.com/teams/cin/2005.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
364,364,2004,https://www.pro-football-reference.com/teams/cin/2004.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
365,365,2003,https://www.pro-football-reference.com/teams/cin/2003.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
366,366,2002,https://www.pro-football-reference.com/teams/cin/2002.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
367,367,2001,https://www.pro-football-reference.com/teams/cin/2001.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
368,368,2000,https://www.pro-football-reference.com/teams/cin/2000.htm,Paul Brown Stadium,/stadiums/CIN00.htm,Cincinnati Bengals," grass (2000-2003), fieldturf (2004-2017)"
369,369,1999,https://www.pro-football-reference.com/teams/cin/1999.htm,Cinergy Field,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
370,370,1998,https://www.pro-football-reference.com/teams/cin/1998.htm,Cinergy Field,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
371,371,1997,https://www.pro-football-reference.com/teams/cin/1997.htm,Cinergy Field,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
372,372,1996,https://www.pro-football-reference.com/teams/cin/1996.htm,Cinergy Field,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
373,373,1995,https://www.pro-football-reference.com/teams/cin/1995.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
374,374,1994,https://www.pro-football-reference.com/teams/cin/1994.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
375,375,1993,https://www.pro-football-reference.com/teams/cin/1993.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
376,376,1992,https://www.pro-football-reference.com/teams/cin/1992.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
377,377,1991,https://www.pro-football-reference.com/teams/cin/1991.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
378,378,1990,https://www.pro-football-reference.com/teams/cin/1990.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
379,379,1989,https://www.pro-football-reference.com/teams/cin/1989.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
380,380,1988,https://www.pro-football-reference.com/teams/cin/1988.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
381,381,1987,https://www.pro-football-reference.com/teams/cin/1987.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
382,382,1986,https://www.pro-football-reference.com/teams/cin/1986.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
383,383,1985,https://www.pro-football-reference.com/teams/cin/1985.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
384,384,1984,https://www.pro-football-reference.com/teams/cin/1984.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
385,385,1983,https://www.pro-football-reference.com/teams/cin/1983.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
386,386,1982,https://www.pro-football-reference.com/teams/cin/1982.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
387,387,1981,https://www.pro-football-reference.com/teams/cin/1981.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
388,388,1980,https://www.pro-football-reference.com/teams/cin/1980.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
389,389,1979,https://www.pro-football-reference.com/teams/cin/1979.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
390,390,1978,https://www.pro-football-reference.com/teams/cin/1978.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
391,391,1977,https://www.pro-football-reference.com/teams/cin/1977.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
392,392,1976,https://www.pro-football-reference.com/teams/cin/1976.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
393,393,1975,https://www.pro-football-reference.com/teams/cin/1975.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
394,394,1974,https://www.pro-football-reference.com/teams/cin/1974.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
395,395,1973,https://www.pro-football-reference.com/teams/cin/1973.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
396,396,1972,https://www.pro-football-reference.com/teams/cin/1972.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
397,397,1971,https://www.pro-football-reference.com/teams/cin/1971.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
398,398,1970,https://www.pro-football-reference.com/teams/cin/1970.htm,Riverfront Stadium,/stadiums/CIN99.htm,Cincinnati Bengals, astroturf (1970-1999)
399,399,1969,https://www.pro-football-reference.com/teams/cin/1969.htm,Nippert Stadium,/stadiums/CIN98.htm,Cincinnati Bengals, grass (1968-1969)
400,400,1968,https://www.pro-football-reference.com/teams/cin/1968.htm,Nippert Stadium,/stadiums/CIN98.htm,Cincinnati Bengals, grass (1968-1969)
401,401,2017,https://www.pro-football-reference.com/teams/cle/2017.htm,FirstEnergy Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
402,402,2016,https://www.pro-football-reference.com/teams/cle/2016.htm,FirstEnergy Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
403,403,2015,https://www.pro-football-reference.com/teams/cle/2015.htm,FirstEnergy Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
404,404,2014,https://www.pro-football-reference.com/teams/cle/2014.htm,FirstEnergy Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
405,405,2013,https://www.pro-football-reference.com/teams/cle/2013.htm,FirstEnergy Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
406,406,2012,https://www.pro-football-reference.com/teams/cle/2012.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
407,407,2011,https://www.pro-football-reference.com/teams/cle/2011.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
408,408,2010,https://www.pro-football-reference.com/teams/cle/2010.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
409,409,2009,https://www.pro-football-reference.com/teams/cle/2009.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
410,410,2008,https://www.pro-football-reference.com/teams/cle/2008.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
411,411,2007,https://www.pro-football-reference.com/teams/cle/2007.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
412,412,2006,https://www.pro-football-reference.com/teams/cle/2006.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
413,413,2005,https://www.pro-football-reference.com/teams/cle/2005.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
414,414,2004,https://www.pro-football-reference.com/teams/cle/2004.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
415,415,2003,https://www.pro-football-reference.com/teams/cle/2003.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
416,416,2002,https://www.pro-football-reference.com/teams/cle/2002.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
417,417,2001,https://www.pro-football-reference.com/teams/cle/2001.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
418,418,2000,https://www.pro-football-reference.com/teams/cle/2000.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
419,419,1999,https://www.pro-football-reference.com/teams/cle/1999.htm,Cleveland Browns Stadium,/stadiums/CLE00.htm,Cleveland Browns, grass (1999-2017)
420,420,1995,https://www.pro-football-reference.com/teams/cle/1995.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
421,421,1994,https://www.pro-football-reference.com/teams/cle/1994.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
422,422,1993,https://www.pro-football-reference.com/teams/cle/1993.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
423,423,1992,https://www.pro-football-reference.com/teams/cle/1992.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
424,424,1991,https://www.pro-football-reference.com/teams/cle/1991.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
425,425,1990,https://www.pro-football-reference.com/teams/cle/1990.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
426,426,1989,https://www.pro-football-reference.com/teams/cle/1989.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
427,427,1988,https://www.pro-football-reference.com/teams/cle/1988.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
428,428,1987,https://www.pro-football-reference.com/teams/cle/1987.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
429,429,1986,https://www.pro-football-reference.com/teams/cle/1986.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
430,430,1985,https://www.pro-football-reference.com/teams/cle/1985.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
431,431,1984,https://www.pro-football-reference.com/teams/cle/1984.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
432,432,1983,https://www.pro-football-reference.com/teams/cle/1983.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
433,433,1982,https://www.pro-football-reference.com/teams/cle/1982.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
434,434,1981,https://www.pro-football-reference.com/teams/cle/1981.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
435,435,1980,https://www.pro-football-reference.com/teams/cle/1980.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
436,436,1979,https://www.pro-football-reference.com/teams/cle/1979.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
437,437,1978,https://www.pro-football-reference.com/teams/cle/1978.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
438,438,1977,https://www.pro-football-reference.com/teams/cle/1977.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
439,439,1976,https://www.pro-football-reference.com/teams/cle/1976.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
440,440,1975,https://www.pro-football-reference.com/teams/cle/1975.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
441,441,1974,https://www.pro-football-reference.com/teams/cle/1974.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
442,442,1973,https://www.pro-football-reference.com/teams/cle/1973.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
443,443,1972,https://www.pro-football-reference.com/teams/cle/1972.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
444,444,1971,https://www.pro-football-reference.com/teams/cle/1971.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
445,445,1970,https://www.pro-football-reference.com/teams/cle/1970.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
446,446,1969,https://www.pro-football-reference.com/teams/cle/1969.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
447,447,1968,https://www.pro-football-reference.com/teams/cle/1968.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
448,448,1967,https://www.pro-football-reference.com/teams/cle/1967.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
449,449,1966,https://www.pro-football-reference.com/teams/cle/1966.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
450,450,1965,https://www.pro-football-reference.com/teams/cle/1965.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
451,451,1964,https://www.pro-football-reference.com/teams/cle/1964.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
452,452,1963,https://www.pro-football-reference.com/teams/cle/1963.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
453,453,1962,https://www.pro-football-reference.com/teams/cle/1962.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
454,454,1961,https://www.pro-football-reference.com/teams/cle/1961.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
455,455,1960,https://www.pro-football-reference.com/teams/cle/1960.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
456,456,1959,https://www.pro-football-reference.com/teams/cle/1959.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
457,457,1958,https://www.pro-football-reference.com/teams/cle/1958.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
458,458,1957,https://www.pro-football-reference.com/teams/cle/1957.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
459,459,1956,https://www.pro-football-reference.com/teams/cle/1956.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
460,460,1955,https://www.pro-football-reference.com/teams/cle/1955.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
461,461,1954,https://www.pro-football-reference.com/teams/cle/1954.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
462,462,1953,https://www.pro-football-reference.com/teams/cle/1953.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
463,463,1952,https://www.pro-football-reference.com/teams/cle/1952.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
464,464,1951,https://www.pro-football-reference.com/teams/cle/1951.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
465,465,1950,https://www.pro-football-reference.com/teams/cle/1950.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
466,466,1949,https://www.pro-football-reference.com/teams/cle/1949.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
467,467,1948,https://www.pro-football-reference.com/teams/cle/1948.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
468,468,1947,https://www.pro-football-reference.com/teams/cle/1947.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
469,469,1946,https://www.pro-football-reference.com/teams/cle/1946.htm,Cleveland Municipal Stadium,/stadiums/CLE99.htm,Cleveland Browns, grass (1931-1995)
470,470,2017,https://www.pro-football-reference.com/teams/dal/2017.htm,AT&T Stadium,/stadiums/DAL00.htm,Dallas Cowboys," fieldturf (2009), matrixturf (2010-2017)"
471,471,2016,https://www.pro-football-reference.com/teams/dal/2016.htm,AT&T Stadium,/stadiums/DAL00.htm,Dallas Cowboys," fieldturf (2009), matrixturf (2010-2017)"
472,472,2015,https://www.pro-football-reference.com/teams/dal/2015.htm,AT&T Stadium,/stadiums/DAL00.htm,Dallas Cowboys," fieldturf (2009), matrixturf (2010-2017)"
473,473,2014,https://www.pro-football-reference.com/teams/dal/2014.htm,AT&T Stadium,/stadiums/DAL00.htm,Dallas Cowboys," fieldturf (2009), matrixturf (2010-2017)"
474,474,2013,https://www.pro-football-reference.com/teams/dal/2013.htm,AT&T Stadium,/stadiums/DAL00.htm,Dallas Cowboys," fieldturf (2009), matrixturf (2010-2017)"
475,475,2012,https://www.pro-football-reference.com/teams/dal/2012.htm,Cowboys Stadium,/stadiums/DAL00.htm,Dallas Cowboys," fieldturf (2009), matrixturf (2010-2017)"
476,476,2011,https://www.pro-football-reference.com/teams/dal/2011.htm,Cowboys Stadium,/stadiums/DAL00.htm,Dallas Cowboys," fieldturf (2009), matrixturf (2010-2017)"
477,477,2010,https://www.pro-football-reference.com/teams/dal/2010.htm,Cowboys Stadium,/stadiums/DAL00.htm,Dallas Cowboys," fieldturf (2009), matrixturf (2010-2017)"
478,478,2009,https://www.pro-football-reference.com/teams/dal/2009.htm,Cowboys Stadium,/stadiums/DAL00.htm,Dallas Cowboys," fieldturf (2009), matrixturf (2010-2017)"
479,479,2008,https://www.pro-football-reference.com/teams/dal/2008.htm,Texas Stadium,/stadiums/DAL99.htm,Dallas Cowboys," texasturf (1971-1994), astroturf (1995-2002), fieldturf (2003-2008)"
480,480,2007,https://www.pro-football-reference.com/teams/dal/2007.htm,Texas Stadium,/stadiums/DAL99.htm,Dallas Cowboys," texasturf (1971-1994), astroturf (1995-2002), fieldturf (2003-2008)"
481,481,2006,https://www.pro-football-reference.com/teams/dal/2006.htm,Texas Stadium,/stadiums/DAL99.htm,Dallas Cowboys," texasturf (1971-1994), astroturf (1995-2002), fieldturf (2003-2008)"
